[2025-07-31 14:58:09] [gimbal_controller] [INFO] [1753945089.395203751] [gimbal_controller]: 云台控制器节点已启动
[2025-07-31 14:58:09] [gimbal_controller] [INFO] [1753945089.396554444] [gimbal_controller]: 图像中心设置为: (320, 240)
[2025-07-31 14:58:09] [gimbal_controller] [INFO] [1753945089.396989606] [gimbal_controller]: 订阅话题: /target_data
[2025-07-31 14:58:09] [gimbal_controller] [INFO] [1753945089.397386559] [gimbal_controller]: 发布话题: /uart1_sender_topic
[2025-07-31 14:58:09] [gimbal_controller] [INFO] [1753945089.422200106] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:59:48] [gimbal_controller] [INFO] [1753945188.779314481] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:48] [gimbal_controller] [INFO] [1753945188.846622484] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:48] [gimbal_controller] [INFO] [1753945188.857829936] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:48] [gimbal_controller] [INFO] [1753945188.917821275] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:48] [gimbal_controller] [INFO] [1753945188.981047743] [gimbal_controller]: 目标: (238, 228) | 中心: (320, 240) | 误差: (-82, -12) | 指令: @0,-82,-12/r/n
[2025-07-31 14:59:48] [gimbal_controller] [INFO] [1753945188.991700743] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.056564608] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.067441314] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.136500171] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.147339836] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.228813048] [gimbal_controller]: 目标: (238, 228) | 中心: (320, 240) | 误差: (-82, -12) | 指令: @0,-82,-12/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.241561066] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.306930675] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.318821786] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.384451267] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.456300175] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.466548638] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.535853076] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.546634992] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.616045304] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.626797469] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.691948331] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.703195158] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.765903340] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.779343765] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.854209347] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.864886847] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.933123506] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:49] [gimbal_controller] [INFO] [1753945189.944498664] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.018714128] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.029891830] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.095864599] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.107001177] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.180526857] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.245401514] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.255950682] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.320796464] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.331672003] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.401604392] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.412904010] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.479192358] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.490584725] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.553400239] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.564071322] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.651704462] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.662518169] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.723442830] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.734630449] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.795724275] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.807209682] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.867347144] [gimbal_controller]: 目标: (238, 228) | 中心: (320, 240) | 误差: (-82, -12) | 指令: @0,-82,-12/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.878133726] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.967888716] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:50] [gimbal_controller] [INFO] [1753945190.978406968] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.060858711] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.071561585] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.139599038] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.150672033] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.212945637] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.223705094] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.290971681] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.300363821] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.366351757] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.376584762] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.446010823] [gimbal_controller]: 目标: (238, 228) | 中心: (320, 240) | 误差: (-82, -12) | 指令: @0,-82,-12/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.457046777] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.536032685] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.548537164] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.614208353] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.678380393] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.689380472] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.753727218] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.763573186] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.830604109] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.843345419] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.911365955] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.922110829] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.983860022] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:51] [gimbal_controller] [INFO] [1753945191.995044141] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.060372918] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.071219874] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.139141245] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.151023606] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.216882626] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.227549917] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.290865342] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.301553342] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.373242127] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.382318104] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.460419398] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.471014940] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.533946245] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.544627828] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.614587925] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.626953863] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.692229557] [gimbal_controller]: 目标: (238, 228) | 中心: (320, 240) | 误差: (-82, -12) | 指令: @0,-82,-12/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.703241595] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.764498460] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.775448374] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.839622164] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.906999583] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.918293950] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.981907455] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:52] [gimbal_controller] [INFO] [1753945192.993529069] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:53] [gimbal_controller] [INFO] [1753945193.058238644] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:53] [gimbal_controller] [INFO] [1753945193.069063434] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:53] [gimbal_controller] [INFO] [1753945193.136188856] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:53] [gimbal_controller] [INFO] [1753945193.148914415] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:53] [gimbal_controller] [INFO] [1753945193.213595699] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:53] [gimbal_controller] [INFO] [1753945193.282550725] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:53] [gimbal_controller] [INFO] [1753945193.293666886] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:53] [gimbal_controller] [INFO] [1753945193.364177643] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:53] [gimbal_controller] [INFO] [1753945193.375112098] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:53] [gimbal_controller] [INFO] [1753945193.445317776] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:53] [gimbal_controller] [INFO] [1753945193.456192732] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
