[2025-08-01 16:06:30] [gimbal_controller] [INFO] [1754035590.632037619] [gimbal_controller]: 云台控制器节点已启动
[2025-08-01 16:06:30] [gimbal_controller] [INFO] [1754035590.633890545] [gimbal_controller]: 图像中心设置为: (400, 300)
[2025-08-01 16:06:30] [gimbal_controller] [INFO] [1754035590.634772238] [gimbal_controller]: 订阅话题: /target_data
[2025-08-01 16:06:30] [gimbal_controller] [INFO] [1754035590.635413893] [gimbal_controller]: 发布话题: /uart1_sender_topic (30Hz)
[2025-08-01 16:06:30] [gimbal_controller] [INFO] [1754035590.636984782] [gimbal_controller]: 控制频率: 30Hz
[2025-08-01 16:06:36] [gimbal_controller] [INFO] [1754035596.724569030] [gimbal_controller]: 目标: (407, 305) | 误差: (+7,+5) | 成功计数:0
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.161782014] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:9
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.196467672] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.198382144] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:0
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.206408984] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.231597240] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:1
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.278876588] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:2
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.309431431] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:3
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.358814540] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:4
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.396192533] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:5
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.430515363] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:6
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.482349311] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:7
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.521113867] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:8
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.569173995] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:9
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.607265686] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.609992438] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:0
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.614892949] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.655919931] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:1
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.717456319] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:2
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.759871614] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:3
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.814339273] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:4
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.852402673] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:5
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.885263107] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:6
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.923269633] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:7
[2025-08-01 16:18:55] [gimbal_controller] [INFO] [1754036335.965635928] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:8
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.020043796] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:9
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.057069753] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.057669119] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:0
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.064667266] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.095489856] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:1
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.128636120] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:2
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.168116707] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:3
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.196201170] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:4
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.236294248] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:5
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.281858621] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:6
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.320995630] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:7
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.365131150] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:8
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.421982857] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:9
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.466520870] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.469245872] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:0
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.475933107] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.507705349] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:1
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.541807974] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:2
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.581697180] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:3
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.624276389] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:4
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.671923815] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:5
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.709590554] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:6
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.746820091] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:7
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.792958164] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:8
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.827183870] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:9
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.872574412] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.873495190] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:0
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.880635086] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.913527020] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:1
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.945151972] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:2
[2025-08-01 16:18:56] [gimbal_controller] [INFO] [1754036336.993429389] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:3
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.027835926] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:4
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.070694547] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:5
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.110910415] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:6
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.148365116] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:7
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.184619042] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:8
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.233516241] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:9
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.275254004] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.276735941] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:0
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.286885208] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.312909660] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:1
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.346430126] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:2
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.388582924] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:3
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.430765764] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:4
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.476709006] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:5
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.502007510] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:6
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.542882827] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:7
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.595318474] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:8
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.635943545] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:9
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.679437990] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.680061856] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:0
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.687531038] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.720426472] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:1
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.768131064] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:2
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.809865326] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:3
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.843396001] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:4
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.880194461] [gimbal_controller]: 目标: (399, 299) | 误差: (-1,-1) | 成功计数:5
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.918308610] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:6
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.948198755] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:7
[2025-08-01 16:18:57] [gimbal_controller] [INFO] [1754036337.991943738] [gimbal_controller]: 目标: (399, 299) | 误差: (-1,-1) | 成功计数:8
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.027238095] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:9
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.075026686] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.077450984] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:0
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.082712573] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.116819281] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:1
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.153990777] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:2
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.213300615] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:3
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.246641709] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:4
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.287696982] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:5
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.332925360] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:6
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.373203061] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:7
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.413530927] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:8
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.454705490] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:9
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.488649450] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.490542631] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:0
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.493611794] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.526401646] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:1
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.587554791] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:2
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.632248552] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:3
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.677473721] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:4
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.713507151] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:5
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.750360735] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:6
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.794598919] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:7
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.855903145] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:8
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.892209571] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:9
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.925675788] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.930627340] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:0
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.945764618] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:18:58] [gimbal_controller] [INFO] [1754036338.960536151] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:1
[2025-08-01 16:18:59] [gimbal_controller] [INFO] [1754036339.011238741] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:2
[2025-08-01 16:18:59] [gimbal_controller] [INFO] [1754036339.046280810] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:3
[2025-08-01 16:18:59] [gimbal_controller] [INFO] [1754036339.084516874] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:4
[2025-08-01 16:18:59] [gimbal_controller] [INFO] [1754036339.144604284] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:5
[2025-08-01 16:18:59] [gimbal_controller] [INFO] [1754036339.183922999] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:6
[2025-08-01 16:18:59] [gimbal_controller] [INFO] [1754036339.244976686] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:7
[2025-08-01 16:18:59] [gimbal_controller] [INFO] [1754036339.283895240] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:8
[2025-08-01 16:18:59] [gimbal_controller] [INFO] [1754036339.311824830] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:9
[2025-08-01 16:18:59] [gimbal_controller] [INFO] [1754036339.367805634] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:18:59] [gimbal_controller] [INFO] [1754036339.369291946] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:0
[2025-08-01 16:18:59] [gimbal_controller] [INFO] [1754036339.372142362] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:18:59] [gimbal_controller] [INFO] [1754036339.414021289] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:1
[2025-08-01 16:18:59] [gimbal_controller] [INFO] [1754036339.459104128] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:2
[2025-08-01 16:18:59] [gimbal_controller] [INFO] [1754036339.499824864] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:3
[2025-08-01 16:18:59] [gimbal_controller] [INFO] [1754036339.535403592] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:4
[2025-08-01 16:18:59] [gimbal_controller] [INFO] [1754036339.572587338] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:5
[2025-08-01 16:18:59] [gimbal_controller] [INFO] [1754036339.612926871] [gimbal_controller]: 目标: (400, 299) | 误差: (+0,-1) | 成功计数:6
